species_name,value_usd,share_pct
yellowfin tuna,3688.12,1.2044745990405884e-05
andaman padauk,3646.53,1.1908920424605157e-05
"atlantic canary, common canary",3618.0,1.181574650317465e-05
"agar wood, eagle wood",3589.65,1.1723160429828879e-05
"burmese starred tortoise, flatback tortoise, tortuga estrellada de burma, tortue étoilée de birmanie",3561.4100000000003,1.1630933596979335e-05
"iberian lynx, pardel lynx, spanish lynx, lince ibérico, lynx d'espagne, lynx pardelle",3426.17,1.1189263735981727e-05
"alligators, caimans, crocodiles, aligatores, caimanes, cocodrilos, crocodiles, alligators, caïmans",3400.0,1.1103797156106636e-05
"long-legged buzzard, busardo moro, ratonero moro, buse féroce",3385.39,1.1056083486562307e-05
"oriental small-clawed otter, small-clawed otter, nutria cenicienta, nutria inerme asiatica, loutre cendrée",3368.8160000000003,1.1001955741248982e-05
damkurudu,3327.5,1.0867025010866128e-05
"mabolo, velvet apple",3271.54,1.0684269572967384e-05
"ermine, stoat, armiño, hermine",3215.18,1.050020780599145e-05
"fishing cat, gato pescador, chat pêcheur",3215.18,1.050020780599145e-05
palo santo,3214.39,1.0497627806064003e-05
"cat's claw, uña de gato",3214.39,1.0497627806064003e-05
"bush duiker, common duiker",3086.565,1.0080174020334789e-05
"american carob, kiawe, huarango",3068.392,1.0020824224535396e-05
coconut tree,3066.0851000000002,1.001329029816498e-05
frogs,3038.63,9.923626809547149e-06
gubas,3006.433,9.818477116301513e-06
huayruro,2978.6,9.727579473288008e-06
copaiba,2978.6,9.727579473288008e-06
"african crocodile, nile crocodile, cocodrilo del nilo, crocodile du nil",2920.98,9.53940276971893e-06
anislag,2850.84,9.310337966033837e-06
chital,2651.64,8.659786085593706e-06
"rak khao, rengas",2639.22,8.619224567746987e-06
"mesua, iron wood",2639.22,8.619224567746987e-06
"margosa, neem tree, niembaum",2639.22,8.619224567746987e-06
warthogs,2266.365,7.40154624755871e-06
porcupine,2262.344,7.388414374510268e-06
massaranduba,2250.03,7.348199033869005e-06
"bald eagle, white-headed eagle, águila cabeciblanca, águila cabeza blanca, pigargo americano, pigargo cabeciblanco, pigargo cabeciblanco meridional, aigle à tête blanche, pygargue à tête blanche",2200.0,7.184809924539588e-06
"lesser slow loris, pygmy loris",2193.21,7.1626349884543045e-06
"new zealand parakeet, red-crowned parakeet, red-fronted kakariki, red-fronted parakeet, perico maori cabecirrojo, periquito cabecirrojo, perruche à bandeau rouge, perruche de nouvelle-zélande, perruche de sparrman",2185.1748000000002,7.1363934499517316e-06
toog,2131.9112,6.962443976362319e-06
gemsbok,2107.51,6.882753983666559e-06
"fischer's lovebird, inseparable de fischer, inséparable de fischer, perruche de fischer",2075.4543000000003,6.778065751167438e-06
sambar,2025.71,6.6156096873814044e-06
"blackbuck, sasin, antílope negro indio, cervicapra, antilope cervicapre, cervicapre",2025.71,6.6156096873814044e-06
"concave-casqued hornbill, great hornbill, great indian hornbill, great pied hornbill, indian concave-casqued hornbill, indian hornbill, cálao bicorne, cálao grande, calao bicorne",1853.0137,6.05161419184901e-06
"american mahogany, big-leaf mahogany, bigleaf mahogany, brazilian mahogany, honduras mahogany, mahogany, new world mahogany, aguano, ahuano, caoba, mara, acajou, acajou d' amérique, acajou des antilles, mahogani à grands feuilles, swiéténie",1786.14,5.8332165448259725e-06
bar-headed goose,1705.51,5.569893261091597e-06
steenbok,1658.717,5.417075619819333e-06
"green tree python, python arboricole vert australien",1610.81,5.260619852067097e-06
"common iguana, green iguana, gallina de palo, iguana verde, iguane commun, iguane vert",1581.0656,5.1634799155582446e-06
"panay tarictic hornbill, tarictic hornbill, visayan hornbill, cálao chico de panay, calao tarictic",1530.1675,4.997255745549059e-06
"brahminy kite, red-backed kite, red-backed sea eagle, white-headed sea eagle, milano brahmán, milan sacré",1483.7879,4.8457881953780705e-06
puku,1482.106,4.84029540819076e-06
aardvark,1475.603,4.8190577632183595e-06
mud crabs,1468.15,4.794717586687635e-06
"pipla, tiashol, barca snakehead, snakehead",1450.0,4.735442904810183e-06
"peccaries, pecaries, pécaris",1440.0,4.702784677880458e-06
"gray fox, common gray fox",1434.91,4.686161640373227e-06
common pochard,1376.02,4.493837341984074e-06
"white cedar, swamp cedar, tree of life, northern white-cedar, eastern white-cedar, american arbor-viate",1333.0,4.353341649732396e-06
"green-cheeked conure, green-cheeked parakeet, chiripepé salteño, cotorra de molina, conure de molina",1327.76,4.3362287388212196e-06
stingrays,1321.65,4.316274562167157e-06
"krabak, krabak tabak, krabak khao, krabak khok, krabak chor, krabak dang, krabak dam, krabak daeng , chawa ta pho, bak, pradik, phanong, mee dang wa, mesawa",1319.61,4.309612283873493e-06
bangkal,1313.5,4.289658107219431e-06
"leatherback, leatherback turtle, leathery turtle, luth, luth turtle, trunkback turtle, canal, tinglada, tortuga laud, tortue luth",1284.467,4.19484147697436e-06
"ironwood of burma, sokrom",1281.307,4.184521477264566e-06
"northern racoon, racoon, common racoon, raton laveur, mapache común",1147.571,3.7477634135971905e-06
terap,1129.18,3.687701668450733e-06
mindanao water monitor,1107.8276999999998,3.617968842563575e-06
"estuarine crocodile, salt-water crocodile, cocodrilo poroso, crocodile d'estuaire, crocodile marin",1102.9,3.601875848079415e-06
"brow-antlered deer, eld's deer, thamin, ciervo de eld, cerf d'eld",1097.58,3.5845016713528006e-06
"chukar, chukar patridge",1063.8,3.474182180784188e-06
"sunda wrinkled hornbill, wrinkled hornbill, cálao arrugado, calao à casque rouge",1063.5,3.4732024339762964e-06
siamang,1016.89,3.3209824382568463e-06
"lesser sulphur-crested cockatoo, yellow-crested cockatoo, cacatoès soufré, petit cacatoès à huppe jaune",982.059,3.2072305680379194e-06
"crab-eating macaque, cynomolgus monkey, long-tailed macaque, macaca cangrejera, macaque crabier, macaque de buffon",961.4962,3.140076109166864e-06
"orange-winged amazon, orange-winged parrot, amazona alinaranja, loro guaro, amazone à ailes oranges, amazone à ailes vertes, amazone aourou",941.132,3.0735702426826323e-06
"african fish-eagle, river eagle, pigargo vocinglero, aigle pêcheur africain, pygargue vocifer",934.432,3.0516892306397166e-06
"atitlan grebe, giant grebe, giant pied-billed grebe, poc de atitlán, somormujo de atitlán, somormujo del lago atitlán, zambullidor de atitlán, zampullín del atitlán, grèbe de l'atitlan, grèbe du lac atitlan, grèbe géant",934.432,3.0516892306397166e-06
"stanley parakeet, western rosella, perico carigualdo, perruche à oreilles jaunes, perruche de stanley",932.144,3.044217028318195e-06
"hermann's tortoise, tortuga mediterránea, tortue d'hermann",911.4830000000001,2.9767418656586896e-06
grey-shanked douc langur,884.0,2.8869872605877253e-06
common leopard gecko,883.0806,2.8839846632038065e-06
"crested serpent-eagle, mentawai serpent-eagle, natuna serpent-eagle, nias serpent-eagle, ryukyu serpent-eagle, simeulue serpent-eagle, culebrera chiíla, serpentaire bacha",861.54,2.813636882903562e-06
abbott's duiker,852.454,2.7839636179152136e-06
yellow-headed temple turtle,850.43,2.777353592784637e-06
"malaysian box turtle, south asian box turtle, tortuga de caja malaya, tortue-boîte d'asie orientale",816.5908000000001,2.666840765512601e-06
striped skunk,797.174,2.6034289394476916e-06
"common otter, eurasian otter, european otter, european river otter, old world otter, nutria, nutria común, nutria europea, loutre commune, loutre de rivière, loutre d'europe",776.799,2.5368878020783758e-06
copyu,765.197,2.4989977271945084e-06
"anubis baboon, olive baboon, papión oliva, babouin anubis",734.394,2.3984005907828753e-06
"honey badger, ratel, ratel, tejón melívoro, ratel",732.85,2.393358160544926e-06
"false gavial, false gharial, malayan gharial, tomistoma, falso gavial malayo, faux-gavial malais",716.0,2.3383290481683385e-06
"emerald monitor, varano verde, varan émeraude",700.0,2.286075885080778e-06
"american mahogany, cuban mahogany, mahogany, west indian mahogany, acajou de cuba, acajou de santo domingo, caoba española, mahogani de saint-dominique, mahogani petites feuilles",691.36,2.2578591770134954e-06
silver pheasant,683.78,2.2331042410007635e-06
"ampalagua, boa constrictor, giboya, masacuate",612.9965,2.0019378804127414e-06
sugar glider,612.7497999999999,2.001132201954385e-06
swifts,596.569,1.9482885781239352e-06
palawan hill mynah,587.2311,1.917792652399227e-06
"common sawfish, pejepeine, pez sierra común, sägefisch, poisson-scie commun, scie, scie commune",561.98,1.835327036996708e-06
"philippine cockatoo, red-vented cockatoo, cacatúa de cola sangrante, cacatoès à ventre rouge, cacatoès des philippines",557.38,1.8203042526090344e-06
"cats, felinos, félidés, félins",556.384,1.8170514932068338e-06
spotted hyena,552.392,1.8040143290164875e-06
atelids,551.128,1.7998863291325702e-06
jingah,534.58,1.7458434952092608e-06
"elongated tortoise, pineapple tortoise, red-nosed tortoise, yellow-headed tortoise, yellow tortoise, tortue à tête jaune",531.873,1.737002913179384e-06
white-bellied munia,504.466,1.6474965106330853e-06
western hognose snake,500.0,1.6329113464862701e-06
chipmunks / marmots / squirrels,498.82,1.6290576757085624e-06
"green conure, green parakeet, aratinga verde, perico verde, conure verte",497.159,1.6236331442155351e-06
"bar-pouched wreathed hornbill, bar-throated wreathed hornbill, northern waved hornbill, wreathed hornbill, cálao gorginegro, calao festonné",460.16,1.502800970398244e-06
"green-necked peafowl, green peafowl, pavo mudo, pavo-real cuelliverde, pavo-real verde, paon spicifère, paon vert",450.6,1.4715797054534265e-06
"hahn's macaw, noble macaw, red-shouldered macaw, guacamayo enano, guacamayo noble, ara noble, petit perruche-ara",437.28,1.4280789471830323e-06
"buho, rapaces nocturnes, owl",436.867,1.4267301624108349e-06
"old world elk, moose",435.95,1.4237354030013788e-06
"shoebill, whale-headed stork, picozapato, baléniceps roi, bec-en-sabot, bec-en-sabot du nil",433.604,1.4160737829636652e-06
"virola, otobo, cuanguare",431.738,1.4099797578185786e-06
great spotted woodpecker,429.501,1.402674112454399e-06
"red-footed tortoise, wood tortoise, jabuti, karumbé, tortuga de patas rojas, tortue charbonnière",422.8995,1.3811147839467405e-06
"ibex, alpine ibex",417.344,1.3629715059759319e-06
starling,413.17,1.3493399620554644e-06
rock hyrax,400.0,1.306329077189016e-06
southern savanna buffalo,391.031,1.2770379134557452e-06
"budgerigar, periquito común, perruche inséparable, perruche ondulée",381.152,1.2447748510718695e-06
"palawan hornbill, cálao de palawan, calao de palawan",367.635,1.2006307257309597e-06
"eastern rosella, golden-mantled rosella, perico multicolor, perruche omnicolore",365.415,1.1933805993525606e-06
black-and-white colobus,360.0,1.1756961694701145e-06
"common moorhen, gallinule poule-d'eau, gallineta frente roja",359.18,1.173018194861877e-06
barred rail,359.18,1.173018194861877e-06
"african wild dog, painted hunting dog",358.367,1.1703630810124904e-06
"rodents, rongeurs, esquilo, prea, rato, roedor",355.416,1.1607256382455282e-06
african puff adder,325.0,1.0613923752160754e-06
sloths and anteaters,310.0,1.0124050348214874e-06
"masked palm civet, civeta de palmera enmascarada, civette palmiste à masque",307.947,1.0057003008328149e-06
"jagged-shelled turtle, keel-backed turtle, keeled box turtle",301.82,9.85690605192972e-07
"asian golden cat, golden cat, temminck's cat, gato dorado asiático, chat de temminck, chat doré d'asie",300.76,9.82228833138421e-07
"cougar, deer tiger, mountain lion, puma, red tiger, león americano, león bayo, mitzli, onza bermeja, puma, puma",300.0,9.79746807891762e-07
indian gazelle,297.42,9.71320985343893e-07
crested myna,289.0058,9.438417000406833e-07
"blue-winged parrotlet, catita enana, cotorrita aliazul, periquito aliazul, toui de spix",285.402,9.320723282197488e-07
"white-bellied fish-eagle, white-bellied sea-eagle, pigargo de vientre blanco, pigargo oriental, pygargue à ventre blanc, pygargue blagre",274.4409,8.962753190998075e-07
jackfruit,267.592,8.739080260579078e-07
natal duiker,255.19,8.334052930196625e-07
side-striped jackal,250.0,8.164556732431351e-07
"asian palm civet, common palm civet, musang, civeta de palmera común, civette palmiste hermaphrodite",247.5062,8.083113646114e-07
"ebony leaf monkey, javan lutung, east javan langur",246.1952,8.040298710609131e-07
red-whiskered bulbul,242.0,7.903290916993547e-07
"monos del viejo mundo, singes du l'ancien monde",232.103,7.580072445070054e-07
mozambique spitting cobra,225.0,7.348101059188215e-07
chinese ferret-badger,218.81,7.145946634493215e-07
"common peacock-pheasant, grey peacock-pheasant, iris peacock-pheasant, espolonero chinquis, faisán de cola ocelada gris, faisán de espolones gris, faisán real gris, éperonnier chinquis, éperonnier gris",211.01,6.891212464441357e-07
central bearded dragon,204.546,6.680109685567611e-07
"colasisi, philippine hanging-parrot, lorículo filipino, coryllis des philippines",202.50900000000001,6.613584877311762e-07
"common rat snake, dhaman, oriental rat snake, culebra ratera oriental, elaphe de i'inde, grand serpent ratier de i'indie, serpent ratier, serpent ratier indien, serpent ratier oriental",201.14,6.568875764644967e-07
"blue-crowned racquet-tail, palawan racket-tailed parrot, lorito-momoto coroniazul, palette à couronne bleue",193.297,6.312737290835131e-07
mourning dove,191.288,6.247126912933313e-07
hare / jackrabbit,190.041,6.206402103951944e-07
venomous pit vipers,188.0415,6.14110197920596e-07
coyote,180.0,5.878480847350573e-07
philippine palm civet,178.62,5.833412494187551e-07
kantong,174.31,5.692655536120434e-07
common snapping turtle,172.63,5.637789714878495e-07
"buhos, chouettes, petit-duc géant",171.637,5.605360095537279e-07
"philippine hawk-eagle, águila-azor filipina, aigle des philippines",171.637,5.605360095537279e-07
"rufous hornbill, cálao filipino grande, cálao rojipardo, calao à casque plat, calao des philippines",171.637,5.605360095537279e-07
red-tailed green ratsnake,168.80440000000002,5.512852401936139e-07
"beach calophyllum, bintago",161.002,5.258039852139649e-07
"olive ridley, pacific ridley, tortuga golfina, tortuga olivacea, ridley du pacifique, tortue bâtarde, tortue de ridley, tortue olivâtre",160.081,5.227961625137372e-07
"phaya satban, sattaban, trotter, indian pulai, white cheesewood, devil tree, blackboard tree, milkwood pine, dita bark, bitter bark",158.86,5.188085930056178e-07
"indian softshell turtle, tortuga del ganges, trionyx du gange",150.88773,4.927725727251136e-07
green mamba,150.0,4.89873403945881e-07
"bay owl, common bay-owl, oriental bay-owl, lechuza baya de madagascar, lechuza cornuda, chouette baie, phodile calong",148.11,4.83700999056163e-07
"asian giant tortoise, asian tortoise, black giant tortoise, burmese brown tortoise, burmese mountain tortoise, six-legged tortoise, tortue brune",147.876,4.829367965460073e-07
"douc, douc langur, douc monkey, red-shanked douc langur, langur jaspeado, mono pigatrix, douc, rhinopithèque douc",145.346,4.7467426513278683e-07
white-backed woodpecker,143.167,4.675580374847997e-07
"crested porcupine, north african crested porcupine",142.306,4.647461641461503e-07
civets / genets / oyans,140.65,4.5933796176658774e-07
"calcutta oval-grain lizard, indian oval-grain lizard, ruddy snub-nosed monitor, yellow land lizard, yellow monitor, varano amarillo, varan jaune",134.348,4.3875674715547485e-07
"african civet, cibeta africana, civeta, civette, civette africaine, civette d'afrique",122.285,3.9936112801014704e-07
chameleon,120.0,3.918987231567048e-07
"torsilyo, yellow-tail barracuda, giant seapike",118.932,3.8841082452061016e-07
common map turtle,111.466,3.640281922948771e-07
"gray's monitor, varan de gray, varan olivâtre",111.466,3.640281922948771e-07
"chattering lory, yellow-backed lory, lori gárrulo, lori noira",106.721,3.4853186361672246e-07
"eurasian sparrowhawk, sparrowhawk, gavilán común, épervier d'europe",105.377,3.4414259791736734e-07
"philippine tarsier, tarsier des philippines",104.427,3.4104006635904347e-07
"philippine eagle-owl, búho filipino, grand-duc des philippines",104.427,3.4104006635904347e-07
"anacondas, water boas",103.67,3.3856783858046325e-07
tree hyrax,102.422,3.3449209185963345e-07
mata mata,100.319,3.2762406673631224e-07
"mantled howler, mantled howling monkey, aullado, guariba peludo, mono aullador de guatemala, mono congo, mono negro, mono saraguato, zaraguate, alouate de panama, hurleur du guatemala",100.0,3.26582269297254e-07
"four-toed hedgehog, african pygmy hedgehog",100.0,3.26582269297254e-07
"grizzled leaf monkey, java leaf monkey, javan surili, langur gris",99.78,3.2586378830480005e-07
philippine long-tailed macaque,97.8775,3.196505606314198e-07
"grey-faced buzzard, grey-faced buzzard-eagle, busardo carigrís, busautour à joues grises",92.19,3.010761940651385e-07
"red-lored amazon, red-lored parrot, amazona frentirroja, cotorra cucha, loro frente roja, loro frentirrojo, amazone à joues jaunes, amazone diadème",91.6096,2.991807105741372e-07
"alpine chamois, chamois",88.86,2.9020100449753993e-07
"hatinh langur, hatinh leaf monkey",87.0,2.8412657428861097e-07
"african white-backed vulture, white-backed vulture, buitre dorsiblanco africano, vautour africain",86.0,2.8086075159563845e-07
eurasian tree sparrow,85.9002,2.805348224908798e-07
"tree fern black, tree fern sago",79.2097,2.58684835763547e-07
"chestnut munia, black-headed munia",78.4724,2.5627694469201834e-07
"asian crested goshawk, crested goshawk, azor moñudo, autour huppé",78.4724,2.5627694469201834e-07
mango,77.9986,2.5472959790008794e-07
"cape hare, desert hare",76.5569,2.5002126132362946e-07
"salasa, suasid, black-barred halfbeak, bayanban",76.45,2.496721448777507e-07
black mamba,75.0,2.449367019729405e-07
"bornean orangutan, orang-utan, orangután, orang-outan",67.32,2.1985518369091136e-07
bengal slow loris,67.0,2.1881012042916017e-07
african savanna hare,66.7835,2.1810306981613164e-07
"common jackal, golden jackal, chacal, chacal commun, chacal doré",63.7739,2.0827424983936146e-07
"philippine scops-owl, autillo filipino, petit-duc de luçon",62.68,2.047017663955188e-07
"brown caiman, common caiman, spectacled caiman, babilla, caimán, caïman à lunettes",60.3897,1.9722205268180379e-07
herrings,57.05,1.863151846340834e-07
"blue-headed racquet-tail, lorito-momoto de palawan, palette de palawan",55.9785,1.8281585561856332e-07
baboons,54.9156,1.793446126782028e-07
"changeable hawk-eagle, crested hawk-eagle, sunda hawk-eagle, águila-azor variable, aigle huppé, brontok eagle",54.4912,1.7795859752730528e-07
"cockatiel, cockatiel, lorito de copete, calopsitte élégante, perruche calopsitte",52.0142,1.698691547168123e-07
"blue-fronted amazon, blue-fronted parrot, turquoise-fronted parrot, amazona frentiazul, loro hablador, amazone à front bleu",52.0,1.698227800345721e-07
"slow loris, sunda slow loris, loris lento, loris lent",51.9621,1.6969900535450842e-07
"yellow-faced amazon, yellow-faced parrot, amazona de cara amarilla, amazona del cerrado, amazone à face jaune",51.4741,1.681052838803378e-07
"black-masked lovebird, masked lovebird, yellow-collared lovebird, inseparable cabecinegro, inséparable masqué, perruche masquée",51.2182,1.6726955985320618e-07
kulim (indonesia),50.765,1.65789489008751e-07
fat dormouse,47.3553,1.5465401337252252e-07
bornean white-bearded gibbon,47.1615,1.5402109693462444e-07
sailfin lizard,45.068400000000004,1.4718540345596362e-07
"dura turtle, indian pond turtle, indian roofed turtle, indian sawback turtle, tent turtle, galápago cubierto de la india, tortuga india de visera, émyde tricarénée, kachuga à dos en toit",45.0,1.4696202118376431e-07
grey-headed kingfisher,44.5223,1.4540193768333134e-07
slow lorises,43.9311,1.4347118330724593e-07
"tawny eagle, águila esteparia, águila rapáz, aigle ravisseur",43.0,1.4043037579781923e-07
"fork-tailed swift, pacific swift",42.9501,1.402674112454399e-07
oriental reed warbler,42.9501,1.402674112454399e-07
"leopard coral grouper, leopard coral trouper, coral trout, saumonee leopard, mero celestial",42.58,1.3905873026677075e-07
"black-shouldered kite, black-winged kite, elanio azul, elanio común, élançon blanc, élanion blanc",37.6,1.227949332557675e-07
javan slow loris,37.1,1.2116202190928125e-07
"spurred mangrove, indian mangrove, tangal, tagal",36.92,1.2057417382454618e-07
"maroon langur, maroon leaf monkey, langur rubicundo, semnopithèque rubicond",35.16,1.148263258849145e-07
"spider tortoise, tortuga araña, tortuga de plastrón articulado, pyxide arachnoide",35.0,1.143037942540389e-07
tawny cat snake,34.4564,1.1252849303813904e-07
"temple pitviper, wagler's palm viper, wagler's pit viper",34.4564,1.1252849303813904e-07
"mangrove snake, gold-ringed cat snake",34.4564,1.1252849303813904e-07
"bockadam, dog-faced water snake, serpent d'eau à museau de chien, serpent d'eau à ventre blanc",34.1666,1.115820576217156e-07
scaly-breasted munia,33.631,1.0983288298735949e-07
"java sparrow, gorrión de java, padda de java",33.5871,1.09689513371138e-07
white-rumped munia,33.5871,1.09689513371138e-07
"argentine black and white tegu, argentine giant tegu, black and white tegu, huge tegu",33.4398,1.0920845768846315e-07
large-billed crow,33.1301,1.0819703240044954e-07
malayan civet,32.0162,1.0455923250274743e-07
"gibones, gibbons",29.91,9.768075674680868e-08
"mackerel tuna, kembel mas, turingan, timbongan, tambacol",29.79,9.728885802365197e-08
"mexican blackcap tarantula, mexican redleg tarantula, orange-knee tarantula, true red leg tarantula, tarantula mexicana pierna roja, tarantule du mexique à pattes rouges",29.074,9.495052897548364e-08
bolivian redrump,29.074,9.495052897548364e-08
"acapulco lesser orange tarantula, mexican pink tarantula",29.074,9.495052897548364e-08
green-winged saltator,28.0,9.144303540323112e-08
"brown river turtle, brown roofed turtle, kachuga de smith",28.0,9.144303540323112e-08
"moluccan kestrel, spotted kestrel, cernícalo de las molucas, cernícalo moluqueño, crécerelle des moluques",25.4292,8.304725842413732e-08
"guerrero orange legs tarantula, mexican fireleg tarantula, tarantula mexicana pierna naranja oscuro, tarantule du mexique à pattes rouille",22.3914,7.312634224742532e-08
cream-breasted fruit dove,21.4774,7.014138030604843e-08
island collared dove,21.3441,6.97060461410752e-08
wandering whistling duck,21.1364,6.902773476774479e-08
"african large-grain lizard, african savanna monitor, bosc's monitor, northern savanna monitor, varan des savanes, varan des steppes",20.1299,6.574068422726794e-08
kanderi besar,20.09,6.561037790181833e-08
common wolf snake,18.42,6.01564540045542e-08
"chinese giant salamander, salamandra gigante de china, salamandre du père david, salamandre géante de chine",18.0,5.878480847350572e-08
asian leaf turtle,15.08,4.92486062100259e-08
"china alligator, chinese alligator, aligator de china, alligator de chine",13.762,4.4944251900688096e-08
coleto,12.7947,4.178522160977576e-08
blue swimming crab,12.46,4.0692150754437846e-08
"derasa clam, southern giant clam",11.8139,3.8582102712508293e-08
"maxima clam, small giant clam",11.8139,3.8582102712508293e-08
"fluted clam, fluted giant clam, scaly clam",11.8139,3.8582102712508293e-08
"common scops-owl, eurasian scops-owl, scops owl, autillo, autillo europeo, hibou petit-duc, petit-duc scops",11.1957,3.656317112371266e-08
white-eared brown dove,10.6721,3.485318636167224e-08
"danggit, barangen tunay, turos, white-spotted spinefoot, rabbitfish, mottled spinefoot, barangan",10.58,3.4552404091649475e-08
"ladies slipper orchid, yellow ladies slipper orchid, sabot de vénus",9.9244,3.241133073413668e-08
black-naped oriole,9.2,3.004556877534736e-08
crowned river turtle,9.0,2.939240423675286e-08
greater green leafbird,8.712,2.8451847301176765e-08
"indo-pacific horseshoe crab, indonesian horseshoe crab, indian horseshoe crab, southern horseshoe crab",8.6135,2.8130163765918975e-08
"veiled chameleon, caméléon casqué",8.05196,2.629627369090717e-08
tiger shark,7.59954,2.481875018815254e-08
bull shark,7.59954,2.481875018815254e-08
"pelagic thresher, zorro pelágico, renard pélagique",7.59954,2.481875018815254e-08
"bronze hammerhead shark, gebuchteter hammerhai, hammerhead, hammerhead shark, kidney-headed shark, scalloped hamerhead, scalloped hammerhead, scalloped hammerhead shark, southern hammerhead shark, cachona, cornúa, cornuda, cornuda comun, cornuda común",7.59954,2.481875018815254e-08
"asian black eagle, black eagle, indian black eagle, águila milana, aigle noir",7.49,2.4461011970364326e-08
nile tilapia,7.14,2.3317974027823936e-08
marbled water monitor,6.164,2.0130531079482736e-08
pink-bellied imperial pigeon,4.48414,1.4644406170465886e-08
"chinese sturgeon, esturgeon chinois",3.51869,1.1491417651535547e-08
blue-winged leafbird,2.84,9.274936448042013e-09
olive-winged bulbul,2.84,9.274936448042013e-09
philippine bulbul,2.7417,8.953906077322812e-09
pied bush chat,2.15,7.021518789890961e-09
